Local Time (Sensor),Date,Time,countlineName,direction,Car,Pedestrian,Cyclist,Motorbike,Bus,OGV1,OGV2,LGV
08/06/2019 05:00,08/06/2019,05:00:00,S10_EastRoad_CAM003,in,54,2,3,0,0,2,0,7
08/06/2019 05:00,08/06/2019,05:00:00,S10_EastRoad_CAM003,out,86,11,3,0,1,6,1,11
08/06/2019 06:00,08/06/2019,06:00:00,S10_EastRoad_CAM003,in,73,7,13,2,0,8,2,24
08/06/2019 06:00,08/06/2019,06:00:00,S10_EastRoad_CAM003,out,147,22,11,6,4,9,0,27
08/06/2019 07:00,08/06/2019,07:00:00,S10_EastRoad_CAM003,in,164,15,21,1,3,5,1,32
08/06/2019 07:00,08/06/2019,07:00:00,S10_EastRoad_CAM003,out,254,33,41,3,7,5,0,60
08/06/2019 08:00,08/06/2019,08:00:00,S10_EastRoad_CAM003,in,333,40,12,3,11,5,1,53
08/06/2019 08:00,08/06/2019,08:00:00,S10_EastRoad_CAM003,out,423,46,44,6,5,5,1,55
08/06/2019 09:00,08/06/2019,09:00:00,S10_EastRoad_CAM003,in,574,81,20,5,12,7,0,73
08/06/2019 09:00,08/06/2019,09:00:00,S10_EastRoad_CAM003,out,606,71,60,4,11,5,0,58
08/06/2019 10:00,08/06/2019,10:00:00,S10_EastRoad_CAM003,in,668,97,23,13,14,4,1,66
08/06/2019 10:00,08/06/2019,10:00:00,S10_EastRoad_CAM003,out,689,85,75,3,11,5,0,45
08/06/2019 11:00,08/06/2019,11:00:00,S10_EastRoad_CAM003,in,700,119,13,1,10,2,0,57
08/06/2019 11:00,08/06/2019,11:00:00,S10_EastRoad_CAM003,out,702,82,56,6,8,2,1,38
08/06/2019 12:00,08/06/2019,12:00:00,S10_EastRoad_CAM003,in,721,125,22,8,16,1,0,49
08/06/2019 12:00,08/06/2019,12:00:00,S10_EastRoad_CAM003,out,653,116,39,13,8,3,0,32
08/06/2019 13:00,08/06/2019,13:00:00,S10_EastRoad_CAM003,in,748,166,42,13,11,1,0,47
08/06/2019 13:00,08/06/2019,13:00:00,S10_EastRoad_CAM003,out,673,157,76,18,7,0,0,37
08/06/2019 14:00,08/06/2019,14:00:00,S10_EastRoad_CAM003,in,782,168,36,9,12,1,0,47
08/06/2019 14:00,08/06/2019,14:00:00,S10_EastRoad_CAM003,out,657,159,73,20,7,1,0,29
08/06/2019 15:00,08/06/2019,15:00:00,S10_EastRoad_CAM003,in,766,156,61,11,14,1,0,38
08/06/2019 15:00,08/06/2019,15:00:00,S10_EastRoad_CAM003,out,636,186,53,20,10,0,0,30
08/06/2019 16:00,08/06/2019,16:00:00,S10_EastRoad_CAM003,in,721,162,58,14,11,1,1,36
08/06/2019 16:00,08/06/2019,16:00:00,S10_EastRoad_CAM003,out,599,217,74,22,8,0,0,24
08/06/2019 17:00,08/06/2019,17:00:00,S10_EastRoad_CAM003,in,652,153,34,11,10,1,0,31
08/06/2019 17:00,08/06/2019,17:00:00,S10_EastRoad_CAM003,out,702,170,57,18,10,5,0,30
08/06/2019 18:00,08/06/2019,18:00:00,S10_EastRoad_CAM003,in,557,125,50,15,11,2,0,53
08/06/2019 18:00,08/06/2019,18:00:00,S10_EastRoad_CAM003,out,609,148,66,16,7,1,0,38
08/06/2019 19:00,08/06/2019,19:00:00,S10_EastRoad_CAM003,in,521,91,50,13,9,0,0,32
08/06/2019 19:00,08/06/2019,19:00:00,S10_EastRoad_CAM003,out,545,109,52,16,6,1,0,30
08/06/2019 20:00,08/06/2019,20:00:00,S10_EastRoad_CAM003,in,466,78,32,16,8,2,0,22
08/06/2019 20:00,08/06/2019,20:00:00,S10_EastRoad_CAM003,out,468,98,46,32,6,0,0,17
08/06/2019 21:00,08/06/2019,21:00:00,S10_EastRoad_CAM003,in,434,72,27,19,1,1,0,13
08/06/2019 21:00,08/06/2019,21:00:00,S10_EastRoad_CAM003,out,423,74,32,14,2,0,0,11
08/06/2019 22:00,08/06/2019,22:00:00,S10_EastRoad_CAM003,in,411,65,26,16,0,0,0,9
08/06/2019 22:00,08/06/2019,22:00:00,S10_EastRoad_CAM003,out,338,90,15,22,1,0,0,15
08/06/2019 23:00,08/06/2019,23:00:00,S10_EastRoad_CAM003,in,440,46,19,6,2,1,0,2
08/06/2019 23:00,08/06/2019,23:00:00,S10_EastRoad_CAM003,out,325,74,10,7,1,0,0,2
09/06/2019 00:00,09/06/2019,00:00:00,S10_EastRoad_CAM003,in,267,25,18,3,0,1,0,7
09/06/2019 00:00,09/06/2019,00:00:00,S10_EastRoad_CAM003,out,255,43,10,6,1,0,0,1
09/06/2019 01:00,09/06/2019,01:00:00,S10_EastRoad_CAM003,in,171,19,14,2,1,0,0,2
09/06/2019 01:00,09/06/2019,01:00:00,S10_EastRoad_CAM003,out,151,24,1,0,1,0,0,3
09/06/2019 02:00,09/06/2019,02:00:00,S10_EastRoad_CAM003,in,121,18,1,1,0,0,0,3
09/06/2019 02:00,09/06/2019,02:00:00,S10_EastRoad_CAM003,out,118,10,0,0,2,0,0,5
09/06/2019 03:00,09/06/2019,03:00:00,S10_EastRoad_CAM003,in,111,22,9,1,0,0,0,4
09/06/2019 03:00,09/06/2019,03:00:00,S10_EastRoad_CAM003,out,96,9,0,0,0,0,0,5
09/06/2019 04:00,09/06/2019,04:00:00,S10_EastRoad_CAM003,in,47,7,1,2,0,1,0,3
09/06/2019 04:00,09/06/2019,04:00:00,S10_EastRoad_CAM003,out,49,2,3,0,1,0,0,4
09/06/2019 05:00,09/06/2019,05:00:00,S10_EastRoad_CAM003,in,40,8,6,1,0,1,0,9
09/06/2019 05:00,09/06/2019,05:00:00,S10_EastRoad_CAM003,out,60,3,12,2,2,1,0,10
09/06/2019 06:00,09/06/2019,06:00:00,S10_EastRoad_CAM003,in,63,1,8,1,0,0,1,5
09/06/2019 06:00,09/06/2019,06:00:00,S10_EastRoad_CAM003,out,117,11,14,3,2,2,0,13
09/06/2019 07:00,09/06/2019,07:00:00,S10_EastRoad_CAM003,in,135,4,6,0,0,2,2,19
09/06/2019 07:00,09/06/2019,07:00:00,S10_EastRoad_CAM003,out,179,37,26,1,1,2,0,18
09/06/2019 08:00,09/06/2019,08:00:00,S10_EastRoad_CAM003,in,218,24,8,0,0,0,0,15
09/06/2019 08:00,09/06/2019,08:00:00,S10_EastRoad_CAM003,out,362,31,53,1,2,4,1,36
09/06/2019 09:00,09/06/2019,09:00:00,S10_EastRoad_CAM003,in,346,22,18,3,7,2,0,35
09/06/2019 09:00,09/06/2019,09:00:00,S10_EastRoad_CAM003,out,441,54,71,2,12,0,0,22
09/06/2019 10:00,09/06/2019,10:00:00,S10_EastRoad_CAM003,in,549,69,32,4,8,0,0,24
09/06/2019 10:00,09/06/2019,10:00:00,S10_EastRoad_CAM003,out,640,88,80,2,5,0,0,31
09/06/2019 11:00,09/06/2019,11:00:00,S10_EastRoad_CAM003,in,621,115,51,9,10,1,1,31
09/06/2019 11:00,09/06/2019,11:00:00,S10_EastRoad_CAM003,out,619,142,94,14,8,2,0,33
09/06/2019 12:00,09/06/2019,12:00:00,S10_EastRoad_CAM003,in,751,146,39,6,7,2,0,26
09/06/2019 12:00,09/06/2019,12:00:00,S10_EastRoad_CAM003,out,697,210,76,22,3,1,0,23
09/06/2019 13:00,09/06/2019,13:00:00,S10_EastRoad_CAM003,in,755,165,46,18,10,0,0,33
09/06/2019 13:00,09/06/2019,13:00:00,S10_EastRoad_CAM003,out,660,197,98,27,8,1,0,23
09/06/2019 14:00,09/06/2019,14:00:00,S10_EastRoad_CAM003,in,691,182,45,12,8,2,0,31
09/06/2019 14:00,09/06/2019,14:00:00,S10_EastRoad_CAM003,out,579,197,56,30,7,1,0,32
09/06/2019 15:00,09/06/2019,15:00:00,S10_EastRoad_CAM003,in,631,156,41,7,9,0,0,31
09/06/2019 15:00,09/06/2019,15:00:00,S10_EastRoad_CAM003,out,629,234,110,24,7,2,0,28
09/06/2019 16:00,09/06/2019,16:00:00,S10_EastRoad_CAM003,in,593,162,45,20,7,1,0,30
09/06/2019 16:00,09/06/2019,16:00:00,S10_EastRoad_CAM003,out,654,195,67,24,8,1,0,31
09/06/2019 17:00,09/06/2019,17:00:00,S10_EastRoad_CAM003,in,624,166,46,18,9,0,0,37
09/06/2019 17:00,09/06/2019,17:00:00,S10_EastRoad_CAM003,out,588,160,61,24,6,0,0,26
09/06/2019 18:00,09/06/2019,18:00:00,S10_EastRoad_CAM003,in,523,109,55,13,10,1,1,43
09/06/2019 18:00,09/06/2019,18:00:00,S10_EastRoad_CAM003,out,534,114,77,23,2,0,0,31
09/06/2019 19:00,09/06/2019,19:00:00,S10_EastRoad_CAM003,in,480,92,70,22,1,0,0,37
09/06/2019 19:00,09/06/2019,19:00:00,S10_EastRoad_CAM003,out,466,93,54,19,2,0,0,15
09/06/2019 20:00,09/06/2019,20:00:00,S10_EastRoad_CAM003,in,466,76,56,25,2,1,1,26
09/06/2019 20:00,09/06/2019,20:00:00,S10_EastRoad_CAM003,out,374,64,69,26,2,1,1,15
09/06/2019 21:00,09/06/2019,21:00:00,S10_EastRoad_CAM003,in,376,65,35,19,0,0,0,15
09/06/2019 21:00,09/06/2019,21:00:00,S10_EastRoad_CAM003,out,328,48,20,23,2,0,0,14
09/06/2019 22:00,09/06/2019,22:00:00,S10_EastRoad_CAM003,in,389,41,21,14,0,1,0,9
09/06/2019 22:00,09/06/2019,22:00:00,S10_EastRoad_CAM003,out,280,57,23,7,1,0,0,8
09/06/2019 23:00,09/06/2019,23:00:00,S10_EastRoad_CAM003,in,188,26,16,4,0,0,0,6
09/06/2019 23:00,09/06/2019,23:00:00,S10_EastRoad_CAM003,out,138,28,8,2,1,2,0,4
10/06/2019 00:00,10/06/2019,00:00:00,S10_EastRoad_CAM003,in,105,11,5,1,0,3,0,3
10/06/2019 00:00,10/06/2019,00:00:00,S10_EastRoad_CAM003,out,74,9,0,0,2,0,0,3
10/06/2019 01:00,10/06/2019,01:00:00,S10_EastRoad_CAM003,in,65,9,2,0,0,1,0,2
10/06/2019 01:00,10/06/2019,01:00:00,S10_EastRoad_CAM003,out,47,6,1,0,0,0,0,1
10/06/2019 02:00,10/06/2019,02:00:00,S10_EastRoad_CAM003,in,46,4,2,0,0,0,0,1
10/06/2019 02:00,10/06/2019,02:00:00,S10_EastRoad_CAM003,out,47,8,0,1,1,0,0,1
10/06/2019 03:00,10/06/2019,03:00:00,S10_EastRoad_CAM003,in,33,7,4,0,0,0,0,4
10/06/2019 03:00,10/06/2019,03:00:00,S10_EastRoad_CAM003,out,37,4,1,0,0,0,0,3
10/06/2019 04:00,10/06/2019,04:00:00,S10_EastRoad_CAM003,in,40,3,2,1,0,1,0,8
10/06/2019 04:00,10/06/2019,04:00:00,S10_EastRoad_CAM003,out,70,15,5,0,1,1,0,14
10/06/2019 05:00,10/06/2019,05:00:00,S10_EastRoad_CAM003,in,84,4,3,1,0,2,1,15
10/06/2019 05:00,10/06/2019,05:00:00,S10_EastRoad_CAM003,out,125,15,19,2,1,7,1,24
10/06/2019 06:00,10/06/2019,06:00:00,S10_EastRoad_CAM003,in,176,6,14,4,4,6,2,37
10/06/2019 06:00,10/06/2019,06:00:00,S10_EastRoad_CAM003,out,336,34,20,10,5,18,0,57
10/06/2019 07:00,10/06/2019,07:00:00,S10_EastRoad_CAM003,in,362,31,18,1,12,14,3,71
10/06/2019 07:00,10/06/2019,07:00:00,S10_EastRoad_CAM003,out,622,89,78,14,5,19,0,119
10/06/2019 08:00,10/06/2019,08:00:00,S10_EastRoad_CAM003,in,536,92,44,3,8,10,6,82
10/06/2019 08:00,10/06/2019,08:00:00,S10_EastRoad_CAM003,out,540,200,224,10,2,19,1,87
10/06/2019 09:00,10/06/2019,09:00:00,S10_EastRoad_CAM003,in,570,79,39,1,20,7,6,97
10/06/2019 09:00,10/06/2019,09:00:00,S10_EastRoad_CAM003,out,578,132,116,7,11,34,4,99
10/06/2019 10:00,10/06/2019,10:00:00,S10_EastRoad_CAM003,in,508,71,9,2,16,26,10,130
10/06/2019 10:00,10/06/2019,10:00:00,S10_EastRoad_CAM003,out,556,86,38,8,11,25,1,123
10/06/2019 11:00,10/06/2019,11:00:00,S10_EastRoad_CAM003,in,528,70,21,5,15,17,6,122
10/06/2019 11:00,10/06/2019,11:00:00,S10_EastRoad_CAM003,out,567,76,42,6,11,21,3,125
10/06/2019 12:00,10/06/2019,12:00:00,S10_EastRoad_CAM003,in,547,122,26,11,15,11,11,124
10/06/2019 12:00,10/06/2019,12:00:00,S10_EastRoad_CAM003,out,545,115,43,14,11,19,0,90
10/06/2019 13:00,10/06/2019,13:00:00,S10_EastRoad_CAM003,in,586,88,33,12,16,11,7,106
10/06/2019 13:00,10/06/2019,13:00:00,S10_EastRoad_CAM003,out,591,109,38,9,10,15,2,98
10/06/2019 14:00,10/06/2019,14:00:00,S10_EastRoad_CAM003,in,636,98,31,9,12,5,4,109
10/06/2019 14:00,10/06/2019,14:00:00,S10_EastRoad_CAM003,out,597,106,28,16,10,12,1,89
10/06/2019 15:00,10/06/2019,15:00:00,S10_EastRoad_CAM003,in,638,121,47,11,17,7,7,108
10/06/2019 15:00,10/06/2019,15:00:00,S10_EastRoad_CAM003,out,575,127,54,12,12,9,1,63
10/06/2019 16:00,10/06/2019,16:00:00,S10_EastRoad_CAM003,in,696,133,81,16,14,5,2,94
10/06/2019 16:00,10/06/2019,16:00:00,S10_EastRoad_CAM003,out,602,134,83,18,13,7,0,61
10/06/2019 17:00,10/06/2019,17:00:00,S10_EastRoad_CAM003,in,724,161,93,19,13,1,3,57
10/06/2019 17:00,10/06/2019,17:00:00,S10_EastRoad_CAM003,out,648,161,78,21,9,2,0,41
10/06/2019 18:00,10/06/2019,18:00:00,S10_EastRoad_CAM003,in,683,154,82,23,13,0,0,51
10/06/2019 18:00,10/06/2019,18:00:00,S10_EastRoad_CAM003,out,614,114,79,29,10,1,0,29
10/06/2019 19:00,10/06/2019,19:00:00,S10_EastRoad_CAM003,in,546,105,86,15,9,1,1,31
10/06/2019 19:00,10/06/2019,19:00:00,S10_EastRoad_CAM003,out,521,94,51,12,5,0,0,24
10/06/2019 20:00,10/06/2019,20:00:00,S10_EastRoad_CAM003,in,482,74,70,15,9,0,0,27
10/06/2019 20:00,10/06/2019,20:00:00,S10_EastRoad_CAM003,out,405,62,40,9,5,0,1,20
10/06/2019 21:00,10/06/2019,21:00:00,S10_EastRoad_CAM003,in,413,48,32,13,0,0,0,17
10/06/2019 21:00,10/06/2019,21:00:00,S10_EastRoad_CAM003,out,384,56,28,6,3,0,0,9
10/06/2019 22:00,10/06/2019,22:00:00,S10_EastRoad_CAM003,in,297,23,5,10,0,1,0,7
10/06/2019 22:00,10/06/2019,22:00:00,S10_EastRoad_CAM003,out,293,35,13,7,2,0,0,8
10/06/2019 23:00,10/06/2019,23:00:00,S10_EastRoad_CAM003,in,222,13,3,4,1,0,0,5
10/06/2019 23:00,10/06/2019,23:00:00,S10_EastRoad_CAM003,out,198,14,2,2,0,1,0,10
11/06/2019 00:00,11/06/2019,00:00:00,S10_EastRoad_CAM003,in,145,3,1,1,0,1,0,8
11/06/2019 00:00,11/06/2019,00:00:00,S10_EastRoad_CAM003,out,107,11,0,1,2,1,0,3
11/06/2019 01:00,11/06/2019,01:00:00,S10_EastRoad_CAM003,in,52,4,2,1,0,1,0,2
11/06/2019 01:00,11/06/2019,01:00:00,S10_EastRoad_CAM003,out,51,7,0,0,0,0,0,2
11/06/2019 02:00,11/06/2019,02:00:00,S10_EastRoad_CAM003,in,44,5,0,0,0,0,0,1
11/06/2019 02:00,11/06/2019,02:00:00,S10_EastRoad_CAM003,out,42,6,0,0,1,0,0,1
11/06/2019 03:00,11/06/2019,03:00:00,S10_EastRoad_CAM003,in,24,2,1,0,0,0,0,2
11/06/2019 03:00,11/06/2019,03:00:00,S10_EastRoad_CAM003,out,35,4,2,0,0,1,0,6
11/06/2019 04:00,11/06/2019,04:00:00,S10_EastRoad_CAM003,in,46,4,1,0,1,0,0,12
11/06/2019 04:00,11/06/2019,04:00:00,S10_EastRoad_CAM003,out,79,8,6,0,1,4,0,11
11/06/2019 05:00,11/06/2019,05:00:00,S10_EastRoad_CAM003,in,75,5,7,2,1,6,0,18
11/06/2019 05:00,11/06/2019,05:00:00,S10_EastRoad_CAM003,out,122,7,13,4,2,7,1,28
11/06/2019 06:00,11/06/2019,06:00:00,S10_EastRoad_CAM003,in,166,10,20,4,2,9,4,28
11/06/2019 06:00,11/06/2019,06:00:00,S10_EastRoad_CAM003,out,309,39,37,8,4,13,0,60
11/06/2019 07:00,11/06/2019,07:00:00,S10_EastRoad_CAM003,in,363,35,24,7,9,9,2,71
11/06/2019 07:00,11/06/2019,07:00:00,S10_EastRoad_CAM003,out,659,93,116,18,5,11,0,122
11/06/2019 08:00,11/06/2019,08:00:00,S10_EastRoad_CAM003,in,368,128,55,2,12,4,0,42
11/06/2019 08:00,11/06/2019,08:00:00,S10_EastRoad_CAM003,out,423,203,280,12,6,13,0,63
11/06/2019 09:00,11/06/2019,09:00:00,S10_EastRoad_CAM003,in,460,86,50,3,6,18,6,110
11/06/2019 09:00,11/06/2019,09:00:00,S10_EastRoad_CAM003,out,600,129,145,14,15,21,1,118
11/06/2019 10:00,11/06/2019,10:00:00,S10_EastRoad_CAM003,in,499,69,29,8,17,26,2,129
11/06/2019 10:00,11/06/2019,10:00:00,S10_EastRoad_CAM003,out,569,98,76,8,14,29,2,130
11/06/2019 11:00,11/06/2019,11:00:00,S10_EastRoad_CAM003,in,482,81,27,4,16,19,2,152
11/06/2019 11:00,11/06/2019,11:00:00,S10_EastRoad_CAM003,out,537,89,56,8,16,12,1,145
11/06/2019 12:00,11/06/2019,12:00:00,S10_EastRoad_CAM003,in,534,116,35,7,18,12,4,145
11/06/2019 12:00,11/06/2019,12:00:00,S10_EastRoad_CAM003,out,562,115,49,14,10,17,0,108
11/06/2019 13:00,11/06/2019,13:00:00,S10_EastRoad_CAM003,in,557,126,37,16,14,10,4,129
11/06/2019 13:00,11/06/2019,13:00:00,S10_EastRoad_CAM003,out,548,135,50,28,12,21,1,115
11/06/2019 14:00,11/06/2019,14:00:00,S10_EastRoad_CAM003,in,581,118,50,11,13,10,6,144
11/06/2019 14:00,11/06/2019,14:00:00,S10_EastRoad_CAM003,out,531,112,61,14,9,13,0,101
11/06/2019 15:00,11/06/2019,15:00:00,S10_EastRoad_CAM003,in,559,127,60,12,17,9,2,128
11/06/2019 15:00,11/06/2019,15:00:00,S10_EastRoad_CAM003,out,593,169,64,22,9,4,0,78
11/06/2019 16:00,11/06/2019,16:00:00,S10_EastRoad_CAM003,in,636,129,74,13,13,1,7,98
11/06/2019 16:00,11/06/2019,16:00:00,S10_EastRoad_CAM003,out,547,161,86,12,12,4,0,58
11/06/2019 17:00,11/06/2019,17:00:00,S10_EastRoad_CAM003,in,702,161,107,19,7,0,0,59
11/06/2019 17:00,11/06/2019,17:00:00,S10_EastRoad_CAM003,out,593,148,123,12,7,2,0,33
11/06/2019 18:00,11/06/2019,18:00:00,S10_EastRoad_CAM003,in,715,116,96,9,12,1,0,44
11/06/2019 18:00,11/06/2019,18:00:00,S10_EastRoad_CAM003,out,585,129,107,11,11,1,0,28
11/06/2019 19:00,11/06/2019,19:00:00,S10_EastRoad_CAM003,in,640,94,75,13,11,1,1,51
11/06/2019 19:00,11/06/2019,19:00:00,S10_EastRoad_CAM003,out,592,87,77,16,6,2,0,15
11/06/2019 20:00,11/06/2019,20:00:00,S10_EastRoad_CAM003,in,429,62,72,14,11,1,1,28
11/06/2019 20:00,11/06/2019,20:00:00,S10_EastRoad_CAM003,out,489,70,47,10,5,4,0,18
11/06/2019 21:00,11/06/2019,21:00:00,S10_EastRoad_CAM003,in,447,59,40,16,2,0,0,16
11/06/2019 21:00,11/06/2019,21:00:00,S10_EastRoad_CAM003,out,374,56,34,14,1,3,0,8
11/06/2019 22:00,11/06/2019,22:00:00,S10_EastRoad_CAM003,in,408,26,18,12,0,0,0,8
11/06/2019 22:00,11/06/2019,22:00:00,S10_EastRoad_CAM003,out,283,38,5,11,1,1,0,8
11/06/2019 23:00,11/06/2019,23:00:00,S10_EastRoad_CAM003,in,225,19,11,6,4,1,0,10
11/06/2019 23:00,11/06/2019,23:00:00,S10_EastRoad_CAM003,out,188,13,3,0,1,0,0,9
12/06/2019 00:00,12/06/2019,00:00:00,S10_EastRoad_CAM003,in,121,9,6,2,2,1,0,7
12/06/2019 00:00,12/06/2019,00:00:00,S10_EastRoad_CAM003,out,101,16,0,0,2,0,0,9
12/06/2019 01:00,12/06/2019,01:00:00,S10_EastRoad_CAM003,in,75,2,1,1,0,1,0,3
12/06/2019 01:00,12/06/2019,01:00:00,S10_EastRoad_CAM003,out,40,2,0,1,1,1,0,6
12/06/2019 02:00,12/06/2019,02:00:00,S10_EastRoad_CAM003,in,55,3,0,0,0,0,0,4
12/06/2019 02:00,12/06/2019,02:00:00,S10_EastRoad_CAM003,out,41,7,1,2,1,0,0,5
12/06/2019 03:00,12/06/2019,03:00:00,S10_EastRoad_CAM003,in,28,1,1,0,0,0,0,1
12/06/2019 03:00,12/06/2019,03:00:00,S10_EastRoad_CAM003,out,34,5,1,3,0,0,0,7
12/06/2019 04:00,12/06/2019,04:00:00,S10_EastRoad_CAM003,in,48,1,5,1,1,1,1,9
12/06/2019 04:00,12/06/2019,04:00:00,S10_EastRoad_CAM003,out,81,13,4,0,1,4,0,11
12/06/2019 05:00,12/06/2019,05:00:00,S10_EastRoad_CAM003,in,84,4,7,0,0,2,0,21
12/06/2019 05:00,12/06/2019,05:00:00,S10_EastRoad_CAM003,out,113,8,16,3,1,6,1,29
12/06/2019 06:00,12/06/2019,06:00:00,S10_EastRoad_CAM003,in,162,13,13,3,1,8,4,32
12/06/2019 06:00,12/06/2019,06:00:00,S10_EastRoad_CAM003,out,314,36,33,11,6,19,1,68
12/06/2019 07:00,12/06/2019,07:00:00,S10_EastRoad_CAM003,in,344,27,32,5,10,10,5,95
12/06/2019 07:00,12/06/2019,07:00:00,S10_EastRoad_CAM003,out,618,92,117,17,10,13,1,120
12/06/2019 08:00,12/06/2019,08:00:00,S10_EastRoad_CAM003,in,522,105,72,1,17,14,5,81
12/06/2019 08:00,12/06/2019,08:00:00,S10_EastRoad_CAM003,out,617,184,303,19,5,19,1,121
12/06/2019 09:00,12/06/2019,09:00:00,S10_EastRoad_CAM003,in,493,103,49,9,15,18,7,134
12/06/2019 09:00,12/06/2019,09:00:00,S10_EastRoad_CAM003,out,549,149,187,8,16,21,1,149
12/06/2019 10:00,12/06/2019,10:00:00,S10_EastRoad_CAM003,in,497,113,37,8,15,11,12,121
12/06/2019 10:00,12/06/2019,10:00:00,S10_EastRoad_CAM003,out,495,118,77,8,11,15,1,134
12/06/2019 11:00,12/06/2019,11:00:00,S10_EastRoad_CAM003,in,503,103,32,10,14,13,4,148
12/06/2019 11:00,12/06/2019,11:00:00,S10_EastRoad_CAM003,out,555,119,66,10,13,16,0,121
12/06/2019 12:00,12/06/2019,12:00:00,S10_EastRoad_CAM003,in,589,154,49,7,15,15,8,116
12/06/2019 12:00,12/06/2019,12:00:00,S10_EastRoad_CAM003,out,543,145,91,19,11,7,0,109
12/06/2019 13:00,12/06/2019,13:00:00,S10_EastRoad_CAM003,in,571,168,53,17,19,13,3,119
12/06/2019 13:00,12/06/2019,13:00:00,S10_EastRoad_CAM003,out,551,177,71,28,11,18,0,98
12/06/2019 14:00,12/06/2019,14:00:00,S10_EastRoad_CAM003,in,586,128,55,18,15,9,5,138
12/06/2019 14:00,12/06/2019,14:00:00,S10_EastRoad_CAM003,out,573,129,70,22,11,15,0,88
12/06/2019 15:00,12/06/2019,15:00:00,S10_EastRoad_CAM003,in,592,121,50,7,14,4,6,120
12/06/2019 15:00,12/06/2019,15:00:00,S10_EastRoad_CAM003,out,584,135,60,22,14,3,0,90
12/06/2019 16:00,12/06/2019,16:00:00,S10_EastRoad_CAM003,in,596,123,66,20,16,5,3,96
12/06/2019 16:00,12/06/2019,16:00:00,S10_EastRoad_CAM003,out,458,164,63,9,6,3,0,45
12/06/2019 17:00,12/06/2019,17:00:00,S10_EastRoad_CAM003,in,688,149,137,13,11,0,0,59
12/06/2019 17:00,12/06/2019,17:00:00,S10_EastRoad_CAM003,out,617,180,106,16,9,1,0,42
12/06/2019 18:00,12/06/2019,18:00:00,S10_EastRoad_CAM003,in,681,171,124,24,12,1,0,57
12/06/2019 18:00,12/06/2019,18:00:00,S10_EastRoad_CAM003,out,631,149,93,27,9,1,0,28
12/06/2019 19:00,12/06/2019,19:00:00,S10_EastRoad_CAM003,in,668,120,86,21,9,2,0,53
12/06/2019 19:00,12/06/2019,19:00:00,S10_EastRoad_CAM003,out,638,110,73,15,6,4,0,26
12/06/2019 20:00,12/06/2019,20:00:00,S10_EastRoad_CAM003,in,531,117,75,17,7,1,0,36
12/06/2019 20:00,12/06/2019,20:00:00,S10_EastRoad_CAM003,out,449,104,55,17,4,0,0,12
12/06/2019 21:00,12/06/2019,21:00:00,S10_EastRoad_CAM003,in,490,83,42,19,1,2,0,17
12/06/2019 21:00,12/06/2019,21:00:00,S10_EastRoad_CAM003,out,390,76,27,15,2,2,2,9
12/06/2019 22:00,12/06/2019,22:00:00,S10_EastRoad_CAM003,in,332,43,15,15,1,0,1,8
12/06/2019 22:00,12/06/2019,22:00:00,S10_EastRoad_CAM003,out,313,71,11,16,1,0,0,12
12/06/2019 23:00,12/06/2019,23:00:00,S10_EastRoad_CAM003,in,240,23,18,7,0,1,0,4
12/06/2019 23:00,12/06/2019,23:00:00,S10_EastRoad_CAM003,out,214,22,5,5,0,0,0,8
13/06/2019 00:00,13/06/2019,00:00:00,S10_EastRoad_CAM003,in,121,5,6,0,1,0,0,7
13/06/2019 00:00,13/06/2019,00:00:00,S10_EastRoad_CAM003,out,94,13,0,1,2,3,0,6
13/06/2019 01:00,13/06/2019,01:00:00,S10_EastRoad_CAM003,in,61,7,1,0,0,0,0,6
13/06/2019 01:00,13/06/2019,01:00:00,S10_EastRoad_CAM003,out,60,3,2,0,0,1,0,8
13/06/2019 02:00,13/06/2019,02:00:00,S10_EastRoad_CAM003,in,50,3,1,2,0,1,0,1
13/06/2019 02:00,13/06/2019,02:00:00,S10_EastRoad_CAM003,out,41,4,2,1,1,0,0,2
13/06/2019 03:00,13/06/2019,03:00:00,S10_EastRoad_CAM003,in,35,0,2,0,0,1,0,3
13/06/2019 03:00,13/06/2019,03:00:00,S10_EastRoad_CAM003,out,42,3,0,1,0,0,0,6
13/06/2019 04:00,13/06/2019,04:00:00,S10_EastRoad_CAM003,in,52,2,4,1,0,1,0,8
13/06/2019 04:00,13/06/2019,04:00:00,S10_EastRoad_CAM003,out,72,8,9,1,1,2,0,11
13/06/2019 05:00,13/06/2019,05:00:00,S10_EastRoad_CAM003,in,72,8,8,0,0,4,3,21
13/06/2019 05:00,13/06/2019,05:00:00,S10_EastRoad_CAM003,out,127,12,18,1,2,10,1,24
13/06/2019 06:00,13/06/2019,06:00:00,S10_EastRoad_CAM003,in,154,12,17,3,2,10,4,37
13/06/2019 06:00,13/06/2019,06:00:00,S10_EastRoad_CAM003,out,315,33,50,10,5,14,1,55
13/06/2019 07:00,13/06/2019,07:00:00,S10_EastRoad_CAM003,in,322,20,30,1,10,17,3,78
13/06/2019 07:00,13/06/2019,07:00:00,S10_EastRoad_CAM003,out,634,78,112,20,9,19,1,133
13/06/2019 08:00,13/06/2019,08:00:00,S10_EastRoad_CAM003,in,468,91,49,2,14,8,5,61
13/06/2019 08:00,13/06/2019,08:00:00,S10_EastRoad_CAM003,out,549,180,250,6,2,18,0,95
